Date,Market,Crop,Price
2024-06-29,Hassan,Tomato,32.77
2024-06-29,Hassan,Onion,32.12
2024-06-29,Hassan,Potato,25.68
2024-06-29,Hassan,Rice,46.01
2024-06-29,Hassan,Wheat,42.39
2024-06-29,Hassan,Maize,31.57
2024-06-29,Hassan,Carrot,39.85
2024-06-29,Hassan,Cabbage,22.93
2024-06-29,Hassan,Chilli,62.3
2024-06-29,Hassan,Beans,51.43
2024-06-29,Hassan,Brinjal,32.16
2024-06-29,Hassan,Cauliflower,39.87
2024-06-29,Tumakuru,Tomato,33.19
2024-06-29,Tumakuru,Onion,29.0
2024-06-29,Tumakuru,Potato,25.32
2024-06-29,Tumakuru,Rice,47.4
2024-06-29,Tumakuru,Wheat,39.32
2024-06-29,Tumakuru,Maize,33.21
2024-06-29,Tumakuru,Carrot,41.84
2024-06-29,Tumakuru,Cabbage,21.43
2024-06-29,Tumakuru,Chilli,61.24
2024-06-29,Tumakuru,Beans,49.61
2024-06-29,Tumakuru,Brinjal,33.6
2024-06-29,Tumakuru,Cauliflower,42.09
2024-06-29,Chikkamagaluru,Tomato,40.27
2024-06-29,Chikkamagaluru,Onion,31.62
2024-06-29,Chikkamagaluru,Potato,27.3
2024-06-29,Chikkamagaluru,Rice,50.15
2024-06-29,Chikkamagaluru,Wheat,43.43
2024-06-29,Chikkamagaluru,Maize,29.3
2024-06-29,Chikkamagaluru,Carrot,44.13
2024-06-29,Chikkamagaluru,Cabbage,28.64
2024-06-29,Chikkamagaluru,Chilli,66.07
2024-06-29,Chikkamagaluru,Beans,57.4
2024-06-29,Chikkamagaluru,Brinjal,36.16
2024-06-29,Chikkamagaluru,Cauliflower,41.06
2024-06-29,Kalaburagi,Tomato,33.24
2024-06-29,Kalaburagi,Onion,24.6
2024-06-29,Kalaburagi,Potato,23.67
2024-06-29,Kalaburagi,Rice,47.19
2024-06-29,Kalaburagi,Wheat,36.88
2024-06-29,Kalaburagi,Maize,27.48
2024-06-29,Kalaburagi,Carrot,35.8
2024-06-29,Kalaburagi,Cabbage,23.3
2024-06-29,Kalaburagi,Chilli,61.83
2024-06-29,Kalaburagi,Beans,46.89
2024-06-29,Kalaburagi,Brinjal,30.71
2024-06-29,Kalaburagi,Cauliflower,41.56
2024-06-30,Bangalore,Tomato,37.15
2024-06-30,Bangalore,Onion,28.87
2024-06-30,Bangalore,Potato,28.65
2024-06-30,Bangalore,Rice,49.89
2024-06-30,Bangalore,Wheat,41.34
2024-06-30,Bangalore,Maize,30.43
2024-06-30,Bangalore,Carrot,37.78
2024-06-30,Bangalore,Cabbage,21.51
2024-06-30,Bangalore,Chilli,70.59
2024-06-30,Bangalore,Beans,51.84
2024-06-30,Bangalore,Brinjal,40.42
2024-06-30,Bangalore,Cauliflower,41.09
2024-06-30,Mysore,Tomato,32.82
2024-06-30,Mysore,Onion,27.77
2024-06-30,Mysore,Potato,25.23
2024-06-30,Mysore,Rice,50.21
2024-06-30,Mysore,Wheat,44.78
2024-06-30,Mysore,Maize,31.66
2024-06-30,Mysore,Carrot,35.22
2024-06-30,Mysore,Cabbage,20.89
2024-06-30,Mysore,Chilli,68.59
2024-06-30,Mysore,Beans,56.03
2024-06-30,Mysore,Brinjal,34.76
2024-06-30,Mysore,Cauliflower,41.07
2024-06-30,Hubli,Tomato,37.07
2024-06-30,Hubli,Onion,32.99
2024-06-30,Hubli,Potato,27.72
2024-06-30,Hubli,Rice,47.67
2024-06-30,Hubli,Wheat,42.89
2024-06-30,Hubli,Maize,32.13
2024-06-30,Hubli,Carrot,43.39
2024-06-30,Hubli,Cabbage,27.28
2024-06-30,Hubli,Chilli,65.56
2024-06-30,Hubli,Beans,51.17
2024-06-30,Hubli,Brinjal,39.41
2024-06-30,Hubli,Cauliflower,43.72
2024-06-30,Mangalore,Tomato,35.17
2024-06-30,Mangalore,Onion,28.87
2024-06-30,Mangalore,Potato,27.27
2024-06-30,Mangalore,Rice,52.46
2024-06-30,Mangalore,Wheat,43.98
2024-06-30,Mangalore,Maize,35.21
2024-06-30,Mangalore,Carrot,42.57
2024-06-30,Mangalore,Cabbage,24.7
2024-06-30,Mangalore,Chilli,67.04
2024-06-30,Mangalore,Beans,55.21
2024-06-30,Mangalore,Brinjal,36.2
2024-06-30,Mangalore,Cauliflower,46.18
2024-06-30,Belagavi,Tomato,36.76
2024-06-30,Belagavi,Onion,32.79
2024-06-30,Belagavi,Potato,25.79
2024-06-30,Belagavi,Rice,53.05
2024-06-30,Belagavi,Wheat,43.61
2024-06-30,Belagavi,Maize,28.61
2024-06-30,Belagavi,Carrot,39.23
2024-06-30,Belagavi,Cabbage,21.92
2024-06-30,Belagavi,Chilli,65.73
2024-06-30,Belagavi,Beans,57.76
2024-06-30,Belagavi,Brinjal,38.87
2024-06-30,Belagavi,Cauliflower,45.58
2024-06-30,Ballari,Tomato,36.52
2024-06-30,Ballari,Onion,26.77
2024-06-30,Ballari,Potato,24.21
2024-06-30,Ballari,Rice,49.87
2024-06-30,Ballari,Wheat,43.87
2024-06-30,Ballari,Maize,30.24
2024-06-30,Ballari,Carrot,36.91
2024-06-30,Ballari,Cabbage,19.02
2024-06-30,Ballari,Chilli,61.95
2024-06-30,Ballari,Beans,48.55
2024-06-30,Ballari,Brinjal,33.77
2024-06-30,Ballari,Cauliflower,38.49
2024-06-30,Davanagere,Tomato,38.76
2024-06-30,Davanagere,Onion,30.93
2024-06-30,Davanagere,Potato,23.8
2024-06-30,Davanagere,Rice,51.17
2024-06-30,Davanagere,Wheat,43.13
2024-06-30,Davanagere,Maize,34.97
2024-06-30,Davanagere,Carrot,43.09
2024-06-30,Davanagere,Cabbage,21.85
2024-06-30,Davanagere,Chilli,68.36
2024-06-30,Davanagere,Beans,51.55
2024-06-30,Davanagere,Brinjal,33.38
2024-06-30,Davanagere,Cauliflower,41.4
2024-06-30,Shivamogga,Tomato,33.47
2024-06-30,Shivamogga,Onion,28.56
2024-06-30,Shivamogga,Potato,29.12
2024-06-30,Shivamogga,Rice,49.64
2024-06-30,Shivamogga,Wheat,46.55
2024-06-30,Shivamogga,Maize,34.88
2024-06-30,Shivamogga,Carrot,40.46
2024-06-30,Shivamogga,Cabbage,28.06
2024-06-30,Shivamogga,Chilli,66.23
2024-06-30,Shivamogga,Beans,56.98
2024-06-30,Shivamogga,Brinjal,38.89
2024-06-30,Shivamogga,Cauliflower,39.43
2024-06-30,Hassan,Tomato,32.54
2024-06-30,Hassan,Onion,29.88
2024-06-30,Hassan,Potato,27.92
2024-06-30,Hassan,Rice,52.26
2024-06-30,Hassan,Wheat,42.01
2024-06-30,Hassan,Maize,31.77
2024-06-30,Hassan,Carrot,42.25
2024-06-30,Hassan,Cabbage,25.55
2024-06-30,Hassan,Chilli,65.44
2024-06-30,Hassan,Beans,50.07
2024-06-30,Hassan,Brinjal,31.99
2024-06-30,Hassan,Cauliflower,41.0
2024-06-30,Tumakuru,Tomato,39.07
2024-06-30,Tumakuru,Onion,27.91
2024-06-30,Tumakuru,Potato,22.58
2024-06-30,Tumakuru,Rice,47.73
2024-06-30,Tumakuru,Wheat,40.45
2024-06-30,Tumakuru,Maize,32.07
2024-06-30,Tumakuru,Carrot,37.48
2024-06-30,Tumakuru,Cabbage,21.82
2024-06-30,Tumakuru,Chilli,65.22
2024-06-30,Tumakuru,Beans,54.45
2024-06-30,Tumakuru,Brinjal,31.34
2024-06-30,Tumakuru,Cauliflower,39.23
2024-06-30,Chikkamagaluru,Tomato,38.74
2024-06-30,Chikkamagaluru,Onion,29.5
2024-06-30,Chikkamagaluru,Potato,25.83
2024-06-30,Chikkamagaluru,Rice,54.68
2024-06-30,Chikkamagaluru,Wheat,46.57
2024-06-30,Chikkamagaluru,Maize,35.19
2024-06-30,Chikkamagaluru,Carrot,41.77
2024-06-30,Chikkamagaluru,Cabbage,26.0
2024-06-30,Chikkamagaluru,Chilli,66.19
2024-06-30,Chikkamagaluru,Beans,56.61
2024-06-30,Chikkamagaluru,Brinjal,37.36
2024-06-30,Chikkamagaluru,Cauliflower,41.92
2024-06-30,Kalaburagi,Tomato,32.46
2024-06-30,Kalaburagi,Onion,28.87
2024-06-30,Kalaburagi,Potato,21.16
2024-06-30,Kalaburagi,Rice,46.85
2024-06-30,Kalaburagi,Wheat,40.91
2024-06-30,Kalaburagi,Maize,31.51
2024-06-30,Kalaburagi,Carrot,39.76
2024-06-30,Kalaburagi,Cabbage,21.87
2024-06-30,Kalaburagi,Chilli,62.39
2024-06-30,Kalaburagi,Beans,47.88
2024-06-30,Kalaburagi,Brinjal,29.19
2024-06-30,Kalaburagi,Cauliflower,37.41
2024-07-01,Bangalore,Tomato,38.43
2024-07-01,Bangalore,Onion,27.31
2024-07-01,Bangalore,Potato,29.18
2024-07-01,Bangalore,Rice,50.59
2024-07-01,Bangalore,Wheat,44.57
2024-07-01,Bangalore,Maize,32.69
2024-07-01,Bangalore,Carrot,41.81
2024-07-01,Bangalore,Cabbage,24.79
2024-07-01,Bangalore,Chilli,70.1
2024-07-01,Bangalore,Beans,52.68
2024-07-01,Bangalore,Brinjal,37.56
2024-07-01,Bangalore,Cauliflower,45.65
2024-07-01,Mysore,Tomato,33.2
2024-07-01,Mysore,Onion,26.83
2024-07-01,Mysore,Potato,24.79
2024-07-01,Mysore,Rice,46.51
2024-07-01,Mysore,Wheat,45.01
2024-07-01,Mysore,Maize,33.11
2024-07-01,Mysore,Carrot,38.6
2024-07-01,Mysore,Cabbage,24.4
2024-07-01,Mysore,Chilli,62.73
2024-07-01,Mysore,Beans,56.61
2024-07-01,Mysore,Brinjal,37.12
2024-07-01,Mysore,Cauliflower,44.95
2024-07-01,Hubli,Tomato,34.03
2024-07-01,Hubli,Onion,30.47
2024-07-01,Hubli,Potato,25.4
2024-07-01,Hubli,Rice,47.54
2024-07-01,Hubli,Wheat,46.39
2024-07-01,Hubli,Maize,31.3
2024-07-01,Hubli,Carrot,43.78
2024-07-01,Hubli,Cabbage,25.27
2024-07-01,Hubli,Chilli,64.39
2024-07-01,Hubli,Beans,51.66
2024-07-01,Hubli,Brinjal,33.9
2024-07-01,Hubli,Cauliflower,43.52
2024-07-01,Mangalore,Tomato,41.25
2024-07-01,Mangalore,Onion,28.46
2024-07-01,Mangalore,Potato,25.19
2024-07-01,Mangalore,Rice,52.98
2024-07-01,Mangalore,Wheat,49.48
2024-07-01,Mangalore,Maize,32.06
2024-07-01,Mangalore,Carrot,41.08
2024-07-01,Mangalore,Cabbage,28.34
2024-07-01,Mangalore,Chilli,71.56
2024-07-01,Mangalore,Beans,59.16
2024-07-01,Mangalore,Brinjal,40.72
2024-07-01,Mangalore,Cauliflower,47.66
2024-07-01,Belagavi,Tomato,36.07
2024-07-01,Belagavi,Onion,33.92
2024-07-01,Belagavi,Potato,24.11
2024-07-01,Belagavi,Rice,47.86
2024-07-01,Belagavi,Wheat,47.38
2024-07-01,Belagavi,Maize,31.23
2024-07-01,Belagavi,Carrot,38.79
2024-07-01,Belagavi,Cabbage,21.09
2024-07-01,Belagavi,Chilli,65.77
2024-07-01,Belagavi,Beans,54.34
2024-07-01,Belagavi,Brinjal,35.18
2024-07-01,Belagavi,Cauliflower,44.27
2024-07-01,Ballari,Tomato,34.83
2024-07-01,Ballari,Onion,23.77
2024-07-01,Ballari,Potato,23.09
2024-07-01,Ballari,Rice,44.98
2024-07-01,Ballari,Wheat,42.77
2024-07-01,Ballari,Maize,25.43
2024-07-01,Ballari,Carrot,39.33
2024-07-01,Ballari,Cabbage,23.93
2024-07-01,Ballari,Chilli,62.16
2024-07-01,Ballari,Beans,51.29
2024-07-01,Ballari,Brinjal,35.67
2024-07-01,Ballari,Cauliflower,37.73
2024-07-01,Davanagere,Tomato,36.3
2024-07-01,Davanagere,Onion,31.28
2024-07-01,Davanagere,Potato,23.77
2024-07-01,Davanagere,Rice,45.9
2024-07-01,Davanagere,Wheat,46.74
2024-07-01,Davanagere,Maize,32.1
2024-07-01,Davanagere,Carrot,41.16
2024-07-01,Davanagere,Cabbage,23.21
2024-07-01,Davanagere,Chilli,62.12
2024-07-01,Davanagere,Beans,50.38
2024-07-01,Davanagere,Brinjal,33.84
2024-07-01,Davanagere,Cauliflower,39.53
2024-07-01,Shivamogga,Tomato,34.19
2024-07-01,Shivamogga,Onion,32.46
2024-07-01,Shivamogga,Potato,24.63
2024-07-01,Shivamogga,Rice,53.84
2024-07-01,Shivamogga,Wheat,43.32
2024-07-01,Shivamogga,Maize,35.99
2024-07-01,Shivamogga,Carrot,43.81
2024-07-01,Shivamogga,Cabbage,22.96
2024-07-01,Shivamogga,Chilli,69.45
2024-07-01,Shivamogga,Beans,53.88
2024-07-01,Shivamogga,Brinjal,38.92
2024-07-01,Shivamogga,Cauliflower,45.65
2024-07-01,Hassan,Tomato,36.45
2024-07-01,Hassan,Onion,30.14
2024-07-01,Hassan,Potato,24.62
2024-07-01,Hassan,Rice,48.22
2024-07-01,Hassan,Wheat,44.47
2024-07-01,Hassan,Maize,27.38
2024-07-01,Hassan,Carrot,40.82
2024-07-01,Hassan,Cabbage,26.65
2024-07-01,Hassan,Chilli,63.39
2024-07-01,Hassan,Beans,51.04
2024-07-01,Hassan,Brinjal,31.64
2024-07-01,Hassan,Cauliflower,40.89
2024-07-01,Tumakuru,Tomato,38.26
2024-07-01,Tumakuru,Onion,24.79
2024-07-01,Tumakuru,Potato,27.79
2024-07-01,Tumakuru,Rice,51.27
2024-07-01,Tumakuru,Wheat,42.52
2024-07-01,Tumakuru,Maize,33.76
2024-07-01,Tumakuru,Carrot,41.42
2024-07-01,Tumakuru,Cabbage,25.65
2024-07-01,Tumakuru,Chilli,67.25
2024-07-01,Tumakuru,Beans,53.34
2024-07-01,Tumakuru,Brinjal,34.36
2024-07-01,Tumakuru,Cauliflower,39.82
2024-07-01,Chikkamagaluru,Tomato,38.24
2024-07-01,Chikkamagaluru,Onion,30.92
2024-07-01,Chikkamagaluru,Potato,30.4
2024-07-01,Chikkamagaluru,Rice,51.2
2024-07-01,Chikkamagaluru,Wheat,42.67
2024-07-01,Chikkamagaluru,Maize,35.42
2024-07-01,Chikkamagaluru,Carrot,37.65
2024-07-01,Chikkamagaluru,Cabbage,27.45
2024-07-01,Chikkamagaluru,Chilli,70.49
2024-07-01,Chikkamagaluru,Beans,55.58
2024-07-01,Chikkamagaluru,Brinjal,39.42
2024-07-01,Chikkamagaluru,Cauliflower,40.43
2024-07-01,Kalaburagi,Tomato,35.58
2024-07-01,Kalaburagi,Onion,25.83
2024-07-01,Kalaburagi,Potato,23.38
2024-07-01,Kalaburagi,Rice,45.18
2024-07-01,Kalaburagi,Wheat,38.45
2024-07-01,Kalaburagi,Maize,27.46
2024-07-01,Kalaburagi,Carrot,33.92
2024-07-01,Kalaburagi,Cabbage,22.12
2024-07-01,Kalaburagi,Chilli,63.38
2024-07-01,Kalaburagi,Beans,50.1
2024-07-01,Kalaburagi,Brinjal,31.81
2024-07-01,Kalaburagi,Cauliflower,34.2
2024-07-02,Bangalore,Tomato,34.59
2024-07-02,Bangalore,Onion,27.29
2024-07-02,Bangalore,Potato,27.17
2024-07-02,Bangalore,Rice,49.45
2024-07-02,Bangalore,Wheat,46.44
2024-07-02,Bangalore,Maize,30.16
2024-07-02,Bangalore,Carrot,37.13
2024-07-02,Bangalore,Cabbage,26.41
2024-07-02,Bangalore,Chilli,69.8
2024-07-02,Bangalore,Beans,56.21
2024-07-02,Bangalore,Brinjal,32.99
2024-07-02,Bangalore,Cauliflower,44.74
2024-07-02,Mysore,Tomato,35.87
2024-07-02,Mysore,Onion,27.34
2024-07-02,Mysore,Potato,28.53
2024-07-02,Mysore,Rice,45.49
2024-07-02,Mysore,Wheat,41.16
2024-07-02,Mysore,Maize,30.94
2024-07-02,Mysore,Carrot,36.06
2024-07-02,Mysore,Cabbage,25.88
2024-07-02,Mysore,Chilli,62.5
2024-07-02,Mysore,Beans,55.9
2024-07-02,Mysore,Brinjal,33.11
2024-07-02,Mysore,Cauliflower,40.28
2024-07-02,Hubli,Tomato,39.95
2024-07-02,Hubli,Onion,28.51
2024-07-02,Hubli,Potato,27.87
2024-07-02,Hubli,Rice,52.2
2024-07-02,Hubli,Wheat,42.8
2024-07-02,Hubli,Maize,31.2
2024-07-02,Hubli,Carrot,41.4
2024-07-02,Hubli,Cabbage,23.54
2024-07-02,Hubli,Chilli,65.16
2024-07-02,Hubli,Beans,56.56
2024-07-02,Hubli,Brinjal,33.8
2024-07-02,Hubli,Cauliflower,43.73
2024-07-02,Mangalore,Tomato,35.4
2024-07-02,Mangalore,Onion,32.23
2024-07-02,Mangalore,Potato,30.09
2024-07-02,Mangalore,Rice,50.3
2024-07-02,Mangalore,Wheat,46.3
2024-07-02,Mangalore,Maize,37.47
2024-07-02,Mangalore,Carrot,39.47
2024-07-02,Mangalore,Cabbage,22.06
2024-07-02,Mangalore,Chilli,72.7
2024-07-02,Mangalore,Beans,56.02
2024-07-02,Mangalore,Brinjal,37.9
2024-07-02,Mangalore,Cauliflower,47.17
2024-07-02,Belagavi,Tomato,38.47
2024-07-02,Belagavi,Onion,27.69
2024-07-02,Belagavi,Potato,26.24
2024-07-02,Belagavi,Rice,51.11
2024-07-02,Belagavi,Wheat,43.37
2024-07-02,Belagavi,Maize,34.32
2024-07-02,Belagavi,Carrot,42.87
2024-07-02,Belagavi,Cabbage,22.64
2024-07-02,Belagavi,Chilli,70.78
2024-07-02,Belagavi,Beans,51.19
2024-07-02,Belagavi,Brinjal,33.03
2024-07-02,Belagavi,Cauliflower,41.84
2024-07-02,Ballari,Tomato,32.1
2024-07-02,Ballari,Onion,28.27
2024-07-02,Ballari,Potato,21.69
2024-07-02,Ballari,Rice,48.59
2024-07-02,Ballari,Wheat,41.92
2024-07-02,Ballari,Maize,28.64
2024-07-02,Ballari,Carrot,33.72
2024-07-02,Ballari,Cabbage,17.31
2024-07-02,Ballari,Chilli,60.81
2024-07-02,Ballari,Beans,50.42
2024-07-02,Ballari,Brinjal,33.83
2024-07-02,Ballari,Cauliflower,41.73
2024-07-02,Davanagere,Tomato,35.82
2024-07-02,Davanagere,Onion,26.01
2024-07-02,Davanagere,Potato,25.9
2024-07-02,Davanagere,Rice,47.76
2024-07-02,Davanagere,Wheat,43.53
2024-07-02,Davanagere,Maize,27.33
2024-07-02,Davanagere,Carrot,41.74
2024-07-02,Davanagere,Cabbage,20.19
2024-07-02,Davanagere,Chilli,67.75
2024-07-02,Davanagere,Beans,51.78
2024-07-02,Davanagere,Brinjal,32.86
2024-07-02,Davanagere,Cauliflower,42.6
2024-07-02,Shivamogga,Tomato,40.71
2024-07-02,Shivamogga,Onion,29.56
2024-07-02,Shivamogga,Potato,21.99
2024-07-02,Shivamogga,Rice,48.11
2024-07-02,Shivamogga,Wheat,45.14
2024-07-02,Shivamogga,Maize,29.54
2024-07-02,Shivamogga,Carrot,39.77
2024-07-02,Shivamogga,Cabbage,22.68
2024-07-02,Shivamogga,Chilli,64.25
2024-07-02,Shivamogga,Beans,57.23
2024-07-02,Shivamogga,Brinjal,34.71
2024-07-02,Shivamogga,Cauliflower,45.67
2024-07-02,Hassan,Tomato,37.01
2024-07-02,Hassan,Onion,27.93
2024-07-02,Hassan,Potato,23.54
2024-07-02,Hassan,Rice,45.96
2024-07-02,Hassan,Wheat,42.39
2024-07-02,Hassan,Maize,28.65
2024-07-02,Hassan,Carrot,39.79
2024-07-02,Hassan,Cabbage,22.51
2024-07-02,Hassan,Chilli,64.22
2024-07-02,Hassan,Beans,50.28
2024-07-02,Hassan,Brinjal,31.11
2024-07-02,Hassan,Cauliflower,43.26
2024-07-02,Tumakuru,Tomato,33.63
2024-07-02,Tumakuru,Onion,31.45
2024-07-02,Tumakuru,Potato,22.38
2024-07-02,Tumakuru,Rice,50.83
2024-07-02,Tumakuru,Wheat,45.92
2024-07-02,Tumakuru,Maize,33.66
2024-07-02,Tumakuru,Carrot,41.27
2024-07-02,Tumakuru,Cabbage,20.35
2024-07-02,Tumakuru,Chilli,67.44
2024-07-02,Tumakuru,Beans,54.57
2024-07-02,Tumakuru,Brinjal,34.62
2024-07-02,Tumakuru,Cauliflower,37.22
2024-07-02,Chikkamagaluru,Tomato,35.0
2024-07-02,Chikkamagaluru,Onion,31.77
2024-07-02,Chikkamagaluru,Potato,27.09
2024-07-02,Chikkamagaluru,Rice,51.32
2024-07-02,Chikkamagaluru,Wheat,46.5
2024-07-02,Chikkamagaluru,Maize,30.38
2024-07-02,Chikkamagaluru,Carrot,42.18
2024-07-02,Chikkamagaluru,Cabbage,28.58
2024-07-02,Chikkamagaluru,Chilli,71.7
2024-07-02,Chikkamagaluru,Beans,58.28
2024-07-02,Chikkamagaluru,Brinjal,38.78
2024-07-02,Chikkamagaluru,Cauliflower,40.84
2024-07-02,Kalaburagi,Tomato,36.35
2024-07-02,Kalaburagi,Onion,25.43
2024-07-02,Kalaburagi,Potato,24.27
2024-07-02,Kalaburagi,Rice,45.8
2024-07-02,Kalaburagi,Wheat,43.01
2024-07-02,Kalaburagi,Maize,26.02
2024-07-02,Kalaburagi,Carrot,33.49
2024-07-02,Kalaburagi,Cabbage,18.4
2024-07-02,Kalaburagi,Chilli,63.99
2024-07-02,Kalaburagi,Beans,48.7
2024-07-02,Kalaburagi,Brinjal,30.39
2024-07-02,Kalaburagi,Cauliflower,41.13
2024-07-03,Bangalore,Tomato,38.02
2024-07-03,Bangalore,Onion,28.19
2024-07-03,Bangalore,Potato,30.67
2024-07-03,Bangalore,Rice,49.88
2024-07-03,Bangalore,Wheat,44.68
2024-07-03,Bangalore,Maize,31.57
2024-07-03,Bangalore,Carrot,40.12
2024-07-03,Bangalore,Cabbage,26.56
2024-07-03,Bangalore,Chilli,66.33
2024-07-03,Bangalore,Beans,58.03
2024-07-03,Bangalore,Brinjal,39.8
2024-07-03,Bangalore,Cauliflower,44.05
2024-07-03,Mysore,Tomato,38.55
2024-07-03,Mysore,Onion,29.78
2024-07-03,Mysore,Potato,25.44
2024-07-03,Mysore,Rice,50.97
2024-07-03,Mysore,Wheat,40.68
2024-07-03,Mysore,Maize,34.3
2024-07-03,Mysore,Carrot,40.05
2024-07-03,Mysore,Cabbage,24.0
2024-07-03,Mysore,Chilli,62.87
2024-07-03,Mysore,Beans,52.64
2024-07-03,Mysore,Brinjal,37.78
2024-07-03,Mysore,Cauliflower,44.56
2024-07-03,Hubli,Tomato,37.88
2024-07-03,Hubli,Onion,31.64
2024-07-03,Hubli,Potato,26.41
2024-07-03,Hubli,Rice,45.95
2024-07-03,Hubli,Wheat,40.4
2024-07-03,Hubli,Maize,33.46
2024-07-03,Hubli,Carrot,39.73
2024-07-03,Hubli,Cabbage,23.69
2024-07-03,Hubli,Chilli,63.89
2024-07-03,Hubli,Beans,56.9
2024-07-03,Hubli,Brinjal,35.12
2024-07-03,Hubli,Cauliflower,43.43
2024-07-03,Mangalore,Tomato,42.62
2024-07-03,Mangalore,Onion,34.54
2024-07-03,Mangalore,Potato,24.88
2024-07-03,Mangalore,Rice,49.96
2024-07-03,Mangalore,Wheat,43.1
2024-07-03,Mangalore,Maize,30.14
2024-07-03,Mangalore,Carrot,41.17
2024-07-03,Mangalore,Cabbage,26.67
2024-07-03,Mangalore,Chilli,65.3
2024-07-03,Mangalore,Beans,57.95
2024-07-03,Mangalore,Brinjal,39.61
2024-07-03,Mangalore,Cauliflower,42.02
2024-07-03,Belagavi,Tomato,39.51
2024-07-03,Belagavi,Onion,33.67
2024-07-03,Belagavi,Potato,29.17
2024-07-03,Belagavi,Rice,51.3
2024-07-03,Belagavi,Wheat,41.06
2024-07-03,Belagavi,Maize,29.8
2024-07-03,Belagavi,Carrot,43.42
2024-07-03,Belagavi,Cabbage,20.78
2024-07-03,Belagavi,Chilli,66.55
2024-07-03,Belagavi,Beans,56.43
2024-07-03,Belagavi,Brinjal,35.04
2024-07-03,Belagavi,Cauliflower,45.16
2024-07-03,Ballari,Tomato,31.94
2024-07-03,Ballari,Onion,30.55
2024-07-03,Ballari,Potato,21.5
2024-07-03,Ballari,Rice,47.44
2024-07-03,Ballari,Wheat,43.17
2024-07-03,Ballari,Maize,31.9
2024-07-03,Ballari,Carrot,37.94
2024-07-03,Ballari,Cabbage,21.04
2024-07-03,Ballari,Chilli,60.88
2024-07-03,Ballari,Beans,51.75
2024-07-03,Ballari,Brinjal,30.65
2024-07-03,Ballari,Cauliflower,42.7
2024-07-03,Davanagere,Tomato,36.76
2024-07-03,Davanagere,Onion,32.75
2024-07-03,Davanagere,Potato,23.05
2024-07-03,Davanagere,Rice,51.28
2024-07-03,Davanagere,Wheat,40.18
2024-07-03,Davanagere,Maize,31.47
2024-07-03,Davanagere,Carrot,39.97
2024-07-03,Davanagere,Cabbage,25.54
2024-07-03,Davanagere,Chilli,69.57
2024-07-03,Davanagere,Beans,54.05
2024-07-03,Davanagere,Brinjal,33.46
2024-07-03,Davanagere,Cauliflower,40.21
2024-07-03,Shivamogga,Tomato,36.19
2024-07-03,Shivamogga,Onion,31.42
2024-07-03,Shivamogga,Potato,28.17
2024-07-03,Shivamogga,Rice,52.25
2024-07-03,Shivamogga,Wheat,40.53
2024-07-03,Shivamogga,Maize,30.69
2024-07-03,Shivamogga,Carrot,42.78
2024-07-03,Shivamogga,Cabbage,20.03
2024-07-03,Shivamogga,Chilli,64.22
2024-07-03,Shivamogga,Beans,53.32
2024-07-03,Shivamogga,Brinjal,39.17
2024-07-03,Shivamogga,Cauliflower,43.8
2024-07-03,Hassan,Tomato,35.59
2024-07-03,Hassan,Onion,31.11
2024-07-03,Hassan,Potato,24.09
2024-07-03,Hassan,Rice,44.96
2024-07-03,Hassan,Wheat,44.63
2024-07-03,Hassan,Maize,28.02
2024-07-03,Hassan,Carrot,39.37
2024-07-03,Hassan,Cabbage,23.47
2024-07-03,Hassan,Chilli,67.5
2024-07-03,Hassan,Beans,53.96
2024-07-03,Hassan,Brinjal,34.33
2024-07-03,Hassan,Cauliflower,43.61
2024-07-03,Tumakuru,Tomato,34.12
2024-07-03,Tumakuru,Onion,30.79
2024-07-03,Tumakuru,Potato,25.03
2024-07-03,Tumakuru,Rice,46.28
2024-07-03,Tumakuru,Wheat,41.48
2024-07-03,Tumakuru,Maize,29.78
2024-07-03,Tumakuru,Carrot,40.61
2024-07-03,Tumakuru,Cabbage,23.52
2024-07-03,Tumakuru,Chilli,63.42
2024-07-03,Tumakuru,Beans,53.14
2024-07-03,Tumakuru,Brinjal,30.29
2024-07-03,Tumakuru,Cauliflower,43.24
2024-07-03,Chikkamagaluru,Tomato,35.28
2024-07-03,Chikkamagaluru,Onion,28.86
2024-07-03,Chikkamagaluru,Potato,26.08
2024-07-03,Chikkamagaluru,Rice,50.81
2024-07-03,Chikkamagaluru,Wheat,42.02
2024-07-03,Chikkamagaluru,Maize,34.51
2024-07-03,Chikkamagaluru,Carrot,37.36
2024-07-03,Chikkamagaluru,Cabbage,24.33
2024-07-03,Chikkamagaluru,Chilli,71.47
2024-07-03,Chikkamagaluru,Beans,57.36
2024-07-03,Chikkamagaluru,Brinjal,35.01
2024-07-03,Chikkamagaluru,Cauliflower,43.44
2024-07-03,Kalaburagi,Tomato,33.85
2024-07-03,Kalaburagi,Onion,24.32
2024-07-03,Kalaburagi,Potato,19.72
2024-07-03,Kalaburagi,Rice,46.47
2024-07-03,Kalaburagi,Wheat,40.57
2024-07-03,Kalaburagi,Maize,26.09
2024-07-03,Kalaburagi,Carrot,38.7
2024-07-03,Kalaburagi,Cabbage,21.79
2024-07-03,Kalaburagi,Chilli,64.25
2024-07-03,Kalaburagi,Beans,52.79
2024-07-03,Kalaburagi,Brinjal,34.2
2024-07-03,Kalaburagi,Cauliflower,39.38
2024-07-04,Bangalore,Tomato,35.18
2024-07-04,Bangalore,Onion,30.54
